what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.ui.explorer",1326425613355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326425620047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326425621249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326425622535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326425626431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326425627743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326426374208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326426375014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326426517138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326426518144
