what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440140639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440145843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440146324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440215662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440216627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440251174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440251756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440316712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440317103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440324662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440325335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440366690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326440367332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441210513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441228537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441438157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441446883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441517412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1326441521527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441521949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441560607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441567868
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1326441588668
started,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1326441588686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1326441662924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441662938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441664055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441667499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326441668577
